Item,RowDesc,Monday of Week,Weekday,mMatrixValue
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,7/14/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,7/21/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,6/23/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,6/30/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Mon,20
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,7/7/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,7/14/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,7/21/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,6/23/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Mon,14
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,6/30/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,7/7/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,7/14/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,7/21/2025 0:00,Fri,
766-0020-002,Plan Build Qty,6/23/2025 0:00,Sat,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Sun,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Mon,6
766-0020-002,Plan Build Qty,6/30/2025 0:00,Tue,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Wed,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Thu,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Fri,
766-0020-002,Plan Build Qty,6/30/2025 0:00,Sat,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Sun,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Mon,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Tue,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Wed,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Thu,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Fri,
766-0020-002,Plan Build Qty,7/7/2025 0:00,Sat,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Sun,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Mon,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Tue,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Wed,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Thu,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Fri,
766-0020-002,Plan Build Qty,7/14/2025 0:00,Sat,
766-0020-002,Plan Build Qty,7/21/2025 0:00,Sun,
766-0020-002,Plan Build Qty,7/21/2025 0:00,Mon,
766-0020-002,Plan Build Qty,7/21/2025 0:00,Tue,
766-0020-002,Plan Build Qty,7/21/2025 0:00,Wed,
