Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
944-3767-105,Plan Delivery Qty,3-Feb-25,Thu,
944-3767-105,Plan Delivery Qty,3-Feb-25,Fri,
944-3767-105,Plan Delivery Qty,3-Feb-25,Sat,272
944-3767-105,Plan Delivery Qty,10-Feb-25,Sun,
944-3767-105,Plan Delivery Qty,10-Feb-25,Mon,
944-3767-105,Plan Delivery Qty,10-Feb-25,Tue,
944-3767-105,Plan Delivery Qty,10-Feb-25,Wed,
944-3767-105,Plan Delivery Qty,10-Feb-25,Thu,
944-3767-105,Plan Delivery Qty,10-Feb-25,Fri,
944-3767-105,Plan Delivery Qty,10-Feb-25,Sat,
944-3767-105,Plan Delivery Qty,17-Feb-25,Sun,
944-3767-105,Plan Delivery Qty,17-Feb-25,Mon,
944-3767-105,Plan Delivery Qty,17-Feb-25,Tue,
944-3767-105,Plan Delivery Qty,17-Feb-25,Wed,
944-3767-105,Plan Delivery Qty,17-Feb-25,Thu,
944-3767-105,Plan Delivery Qty,17-Feb-25,Fri,
944-3773-102,Plan Build Qty,20-Jan-25,Fri,
944-3773-102,Plan Build Qty,20-Jan-25,Sat,
944-3773-102,Plan Build Qty,27-Jan-25,Sun,
944-3773-102,Plan Build Qty,27-Jan-25,Mon,
944-3773-102,Plan Build Qty,27-Jan-25,Tue,
944-3773-102,Plan Build Qty,27-Jan-25,Wed,
944-3773-102,Plan Build Qty,27-Jan-25,Thu,
944-3773-102,Plan Build Qty,27-Jan-25,Fri,
944-3773-102,Plan Build Qty,27-Jan-25,Sat,
944-3773-102,Plan Build Qty,3-Feb-25,Sun,
944-3773-102,Plan Build Qty,3-Feb-25,Mon,
944-3773-102,Plan Build Qty,3-Feb-25,Tue,
944-3773-102,Plan Build Qty,3-Feb-25,Wed,
944-3773-102,Plan Build Qty,3-Feb-25,Thu,
944-3773-102,Plan Build Qty,3-Feb-25,Fri,
944-3773-102,Plan Build Qty,3-Feb-25,Sat,
944-3773-102,Plan Build Qty,10-Feb-25,Sun,
944-3773-102,Plan Build Qty,10-Feb-25,Mon,
944-3773-102,Plan Build Qty,10-Feb-25,Tue,
944-3773-102,Plan Build Qty,10-Feb-25,Wed,
944-3773-102,Plan Build Qty,10-Feb-25,Thu,
944-3773-102,Plan Build Qty,10-Feb-25,Fri,
944-3773-102,Plan Build Qty,10-Feb-25,Sat,
944-3773-102,Plan Build Qty,17-Feb-25,Sun,
944-3773-102,Plan Build Qty,17-Feb-25,Mon,
944-3773-102,Plan Build Qty,17-Feb-25,Tue,
944-3773-102,Plan Build Qty,17-Feb-25,Wed,
944-3773-102,Plan Build Qty,17-Feb-25,Thu,
944-3773-102,Plan Build Qty,17-Feb-25,Fri,
944-3773-102,Plan Delivery Qty,20-Jan-25,Fri,
944-3773-102,Plan Delivery Qty,20-Jan-25,Sat,
944-3773-102,Plan Delivery Qty,27-Jan-25,Sun,
944-3773-102,Plan Delivery Qty,27-Jan-25,Mon,
944-3773-102,Plan Delivery Qty,27-Jan-25,Tue,
944-3773-102,Plan Delivery Qty,27-Jan-25,Wed,
944-3773-102,Plan Delivery Qty,27-Jan-25,Thu,
944-3773-102,Plan Delivery Qty,27-Jan-25,Fri,
944-3773-102,Plan Delivery Qty,27-Jan-25,Sat,
944-3773-102,Plan Delivery Qty,3-Feb-25,Sun,
944-3773-102,Plan Delivery Qty,3-Feb-25,Mon,
944-3773-102,Plan Delivery Qty,3-Feb-25,Tue,
944-3773-102,Plan Delivery Qty,3-Feb-25,Wed,
944-3773-102,Plan Delivery Qty,3-Feb-25,Thu,
944-3773-102,Plan Delivery Qty,3-Feb-25,Fri,
944-3773-102,Plan Delivery Qty,3-Feb-25,Sat,
944-3773-102,Plan Delivery Qty,10-Feb-25,Sun,
944-3773-102,Plan Delivery Qty,10-Feb-25,Mon,
944-3773-102,Plan Delivery Qty,10-Feb-25,Tue,
944-3773-102,Plan Delivery Qty,10-Feb-25,Wed,
944-3773-102,Plan Delivery Qty,10-Feb-25,Thu,
944-3773-102,Plan Delivery Qty,10-Feb-25,Fri,
944-3773-102,Plan Delivery Qty,10-Feb-25,Sat,
944-3773-102,Plan Delivery Qty,17-Feb-25,Sun,
944-3773-102,Plan Delivery Qty,17-Feb-25,Mon,
944-3773-102,Plan Delivery Qty,17-Feb-25,Tue,
944-3773-102,Plan Delivery Qty,17-Feb-25,Wed,
944-3773-102,Plan Delivery Qty,17-Feb-25,Thu,
944-3773-102,Plan Delivery Qty,17-Feb-25,Fri,
944-3986-002,Plan Build Qty,20-Jan-25,Fri,
944-3986-002,Plan Build Qty,20-Jan-25,Sat,
944-3986-002,Plan Build Qty,27-Jan-25,Sun,
944-3986-002,Plan Build Qty,27-Jan-25,Mon,4
944-3986-002,Plan Build Qty,27-Jan-25,Tue,
944-3986-002,Plan Build Qty,27-Jan-25,Wed,
944-3986-002,Plan Build Qty,27-Jan-25,Thu,
944-3986-002,Plan Build Qty,27-Jan-25,Fri,
944-3986-002,Plan Build Qty,27-Jan-25,Sat,
944-3986-002,Plan Build Qty,3-Feb-25,Sun,
944-3986-002,Plan Build Qty,3-Feb-25,Mon,
944-3986-002,Plan Build Qty,3-Feb-25,Tue,
944-3986-002,Plan Build Qty,3-Feb-25,Wed,
944-3986-002,Plan Build Qty,3-Feb-25,Thu,
944-3986-002,Plan Build Qty,3-Feb-25,Fri,
944-3986-002,Plan Build Qty,3-Feb-25,Sat,
944-3986-002,Plan Build Qty,10-Feb-25,Sun,
944-3986-002,Plan Build Qty,10-Feb-25,Mon,
944-3986-002,Plan Build Qty,10-Feb-25,Tue,
944-3986-002,Plan Build Qty,10-Feb-25,Wed,
944-3986-002,Plan Build Qty,10-Feb-25,Thu,
944-3986-002,Plan Build Qty,10-Feb-25,Fri,
944-3986-002,Plan Build Qty,10-Feb-25,Sat,
944-3986-002,Plan Build Qty,17-Feb-25,Sun,
944-3986-002,Plan Build Qty,17-Feb-25,Mon,
944-3986-002,Plan Build Qty,17-Feb-25,Tue,
944-3986-002,Plan Build Qty,17-Feb-25,Wed,
944-3986-002,Plan Build Qty,17-Feb-25,Thu,
944-3986-002,Plan Build Qty,17-Feb-25,Fri,
944-3986-002,Plan Delivery Qty,20-Jan-25,Fri,
944-3986-002,Plan Delivery Qty,20-Jan-25,Sat,
944-3986-002,Plan Delivery Qty,27-Jan-25,Sun,
944-3986-002,Plan Delivery Qty,27-Jan-25,Mon,4
944-3986-002,Plan Delivery Qty,27-Jan-25,Tue,
944-3986-002,Plan Delivery Qty,27-Jan-25,Wed,
944-3986-002,Plan Delivery Qty,27-Jan-25,Thu,
944-3986-002,Plan Delivery Qty,27-Jan-25,Fri,
944-3986-002,Plan Delivery Qty,27-Jan-25,Sat,
944-3986-002,Plan Delivery Qty,3-Feb-25,Sun,
944-3986-002,Plan Delivery Qty,3-Feb-25,Mon,
944-3986-002,Plan Delivery Qty,3-Feb-25,Tue,
944-3986-002,Plan Delivery Qty,3-Feb-25,Wed,
944-3986-002,Plan Delivery Qty,3-Feb-25,Thu,
944-3986-002,Plan Delivery Qty,3-Feb-25,Fri,
944-3986-002,Plan Delivery Qty,3-Feb-25,Sat,
944-3986-002,Plan Delivery Qty,10-Feb-25,Sun,
944-3986-002,Plan Delivery Qty,10-Feb-25,Mon,
944-3986-002,Plan Delivery Qty,10-Feb-25,Tue,
944-3986-002,Plan Delivery Qty,10-Feb-25,Wed,
944-3986-002,Plan Delivery Qty,10-Feb-25,Thu,
944-3986-002,Plan Delivery Qty,10-Feb-25,Fri,
944-3986-002,Plan Delivery Qty,10-Feb-25,Sat,
944-3986-002,Plan Delivery Qty,17-Feb-25,Sun,
944-3986-002,Plan Delivery Qty,17-Feb-25,Mon,
944-3986-002,Plan Delivery Qty,17-Feb-25,Tue,
944-3986-002,Plan Delivery Qty,17-Feb-25,Wed,
944-3986-002,Plan Delivery Qty,17-Feb-25,Thu,
944-3986-002,Plan Delivery Qty,17-Feb-25,Fri,
966-0460-004,Plan Build Qty,20-Jan-25,Fri,
966-0460-004,Plan Build Qty,20-Jan-25,Sat,
966-0460-004,Plan Build Qty,27-Jan-25,Sun,
966-0460-004,Plan Build Qty,27-Jan-25,Mon,
966-0460-004,Plan Build Qty,27-Jan-25,Tue,
966-0460-004,Plan Build Qty,27-Jan-25,Wed,
966-0460-004,Plan Build Qty,27-Jan-25,Thu,
966-0460-004,Plan Build Qty,27-Jan-25,Fri,
966-0460-004,Plan Build Qty,27-Jan-25,Sat,
966-0460-004,Plan Build Qty,3-Feb-25,Sun,
966-0460-004,Plan Build Qty,3-Feb-25,Mon,
966-0460-004,Plan Build Qty,3-Feb-25,Tue,
966-0460-004,Plan Build Qty,3-Feb-25,Wed,
966-0460-004,Plan Build Qty,3-Feb-25,Thu,
966-0460-004,Plan Build Qty,3-Feb-25,Fri,
966-0460-004,Plan Build Qty,3-Feb-25,Sat,
966-0460-004,Plan Build Qty,10-Feb-25,Sun,
966-0460-004,Plan Build Qty,10-Feb-25,Mon,
966-0460-004,Plan Build Qty,10-Feb-25,Tue,
966-0460-004,Plan Build Qty,10-Feb-25,Wed,
966-0460-004,Plan Build Qty,10-Feb-25,Thu,
966-0460-004,Plan Build Qty,10-Feb-25,Fri,
966-0460-004,Plan Build Qty,10-Feb-25,Sat,
966-0460-004,Plan Build Qty,17-Feb-25,Sun,
966-0460-004,Plan Build Qty,17-Feb-25,Mon,
966-0460-004,Plan Build Qty,17-Feb-25,Tue,
966-0460-004,Plan Build Qty,17-Feb-25,Wed,
966-0460-004,Plan Build Qty,17-Feb-25,Thu,
966-0460-004,Plan Build Qty,17-Feb-25,Fri,
966-0460-004,Plan Delivery Qty,20-Jan-25,Fri,
966-0460-004,Plan Delivery Qty,20-Jan-25,Sat,
966-0460-004,Plan Delivery Qty,27-Jan-25,Sun,
966-0460-004,Plan Delivery Qty,27-Jan-25,Mon,
966-0460-004,Plan Delivery Qty,27-Jan-25,Tue,
966-0460-004,Plan Delivery Qty,27-Jan-25,Wed,
966-0460-004,Plan Delivery Qty,27-Jan-25,Thu,
966-0460-004,Plan Delivery Qty,27-Jan-25,Fri,
966-0460-004,Plan Delivery Qty,27-Jan-25,Sat,
966-0460-004,Plan Delivery Qty,3-Feb-25,Sun,
966-0460-004,Plan Delivery Qty,3-Feb-25,Mon,
966-0460-004,Plan Delivery Qty,3-Feb-25,Tue,
966-0460-004,Plan Delivery Qty,3-Feb-25,Wed,
966-0460-004,Plan Delivery Qty,3-Feb-25,Thu,
966-0460-004,Plan Delivery Qty,3-Feb-25,Fri,
966-0460-004,Plan Delivery Qty,3-Feb-25,Sat,
966-0460-004,Plan Delivery Qty,10-Feb-25,Sun,
966-0460-004,Plan Delivery Qty,10-Feb-25,Mon,
966-0460-004,Plan Delivery Qty,10-Feb-25,Tue,
966-0460-004,Plan Delivery Qty,10-Feb-25,Wed,
966-0460-004,Plan Delivery Qty,10-Feb-25,Thu,
966-0460-004,Plan Delivery Qty,10-Feb-25,Fri,
966-0460-004,Plan Delivery Qty,10-Feb-25,Sat,
966-0460-004,Plan Delivery Qty,17-Feb-25,Sun,
966-0460-004,Plan Delivery Qty,17-Feb-25,Mon,
966-0460-004,Plan Delivery Qty,17-Feb-25,Tue,84
966-0460-004,Plan Delivery Qty,17-Feb-25,Wed,
966-0460-004,Plan Delivery Qty,17-Feb-25,Thu,
966-0460-004,Plan Delivery Qty,17-Feb-25,Fri,
966-1237-003,Plan Build Qty,20-Jan-25,Fri,
966-1237-003,Plan Build Qty,20-Jan-25,Sat,
966-1237-003,Plan Build Qty,27-Jan-25,Sun,
966-1237-003,Plan Build Qty,27-Jan-25,Mon,
966-1237-003,Plan Build Qty,27-Jan-25,Tue,
966-1237-003,Plan Build Qty,27-Jan-25,Wed,
966-1237-003,Plan Build Qty,27-Jan-25,Thu,
966-1237-003,Plan Build Qty,27-Jan-25,Fri,
966-1237-003,Plan Build Qty,27-Jan-25,Sat,
966-1237-003,Plan Build Qty,3-Feb-25,Sun,
966-1237-003,Plan Build Qty,3-Feb-25,Mon,
966-1237-003,Plan Build Qty,3-Feb-25,Tue,
966-1237-003,Plan Build Qty,3-Feb-25,Wed,
966-1237-003,Plan Build Qty,3-Feb-25,Thu,
966-1237-003,Plan Build Qty,3-Feb-25,Fri,
966-1237-003,Plan Build Qty,3-Feb-25,Sat,
966-1237-003,Plan Build Qty,10-Feb-25,Sun,
966-1237-003,Plan Build Qty,10-Feb-25,Mon,
966-1237-003,Plan Build Qty,10-Feb-25,Tue,
966-1237-003,Plan Build Qty,10-Feb-25,Wed,
966-1237-003,Plan Build Qty,10-Feb-25,Thu,
966-1237-003,Plan Build Qty,10-Feb-25,Fri,
966-1237-003,Plan Build Qty,10-Feb-25,Sat,
966-1237-003,Plan Build Qty,17-Feb-25,Sun,
966-1237-003,Plan Build Qty,17-Feb-25,Mon,
966-1237-003,Plan Build Qty,17-Feb-25,Tue,
966-1237-003,Plan Build Qty,17-Feb-25,Wed,
966-1237-003,Plan Build Qty,17-Feb-25,Thu,
966-1237-003,Plan Build Qty,17-Feb-25,Fri,100
966-1237-003,Plan Delivery Qty,20-Jan-25,Fri,
966-1237-003,Plan Delivery Qty,20-Jan-25,Sat,
966-1237-003,Plan Delivery Qty,27-Jan-25,Sun,
966-1237-003,Plan Delivery Qty,27-Jan-25,Mon,
966-1237-003,Plan Delivery Qty,27-Jan-25,Tue,
966-1237-003,Plan Delivery Qty,27-Jan-25,Wed,
966-1237-003,Plan Delivery Qty,27-Jan-25,Thu,
966-1237-003,Plan Delivery Qty,27-Jan-25,Fri,
966-1237-003,Plan Delivery Qty,27-Jan-25,Sat,
966-1237-003,Plan Delivery Qty,3-Feb-25,Sun,
966-1237-003,Plan Delivery Qty,3-Feb-25,Mon,
966-1237-003,Plan Delivery Qty,3-Feb-25,Tue,
966-1237-003,Plan Delivery Qty,3-Feb-25,Wed,
966-1237-003,Plan Delivery Qty,3-Feb-25,Thu,
966-1237-003,Plan Delivery Qty,3-Feb-25,Fri,
966-1237-003,Plan Delivery Qty,3-Feb-25,Sat,
966-1237-003,Plan Delivery Qty,10-Feb-25,Sun,
966-1237-003,Plan Delivery Qty,10-Feb-25,Mon,
966-1237-003,Plan Delivery Qty,10-Feb-25,Tue,
966-1237-003,Plan Delivery Qty,10-Feb-25,Wed,
966-1237-003,Plan Delivery Qty,10-Feb-25,Thu,
966-1237-003,Plan Delivery Qty,10-Feb-25,Fri,
966-1237-003,Plan Delivery Qty,10-Feb-25,Sat,
966-1237-003,Plan Delivery Qty,17-Feb-25,Sun,
966-1237-003,Plan Delivery Qty,17-Feb-25,Mon,
966-1237-003,Plan Delivery Qty,17-Feb-25,Tue,
966-1237-003,Plan Delivery Qty,17-Feb-25,Wed,
966-1237-003,Plan Delivery Qty,17-Feb-25,Thu,
966-1237-003,Plan Delivery Qty,17-Feb-25,Fri,
966-1237-011,Plan Build Qty,20-Jan-25,Fri,
966-1237-011,Plan Build Qty,20-Jan-25,Sat,
966-1237-011,Plan Build Qty,27-Jan-25,Sun,
966-1237-011,Plan Build Qty,27-Jan-25,Mon,8
966-1237-011,Plan Build Qty,27-Jan-25,Tue,
966-1237-011,Plan Build Qty,27-Jan-25,Wed,
966-1237-011,Plan Build Qty,27-Jan-25,Thu,
966-1237-011,Plan Build Qty,27-Jan-25,Fri,
966-1237-011,Plan Build Qty,27-Jan-25,Sat,
966-1237-011,Plan Build Qty,3-Feb-25,Sun,
966-1237-011,Plan Build Qty,3-Feb-25,Mon,
966-1237-011,Plan Build Qty,3-Feb-25,Tue,
966-1237-011,Plan Build Qty,3-Feb-25,Wed,
966-1237-011,Plan Build Qty,3-Feb-25,Thu,
966-1237-011,Plan Build Qty,3-Feb-25,Fri,
966-1237-011,Plan Build Qty,3-Feb-25,Sat,
966-1237-011,Plan Build Qty,10-Feb-25,Sun,
966-1237-011,Plan Build Qty,10-Feb-25,Mon,
966-1237-011,Plan Build Qty,10-Feb-25,Tue,
966-1237-011,Plan Build Qty,10-Feb-25,Wed,
966-1237-011,Plan Build Qty,10-Feb-25,Thu,
966-1237-011,Plan Build Qty,10-Feb-25,Fri,
966-1237-011,Plan Build Qty,10-Feb-25,Sat,
966-1237-011,Plan Build Qty,17-Feb-25,Sun,
966-1237-011,Plan Build Qty,17-Feb-25,Mon,
966-1237-011,Plan Build Qty,17-Feb-25,Tue,
966-1237-011,Plan Build Qty,17-Feb-25,Wed,
966-1237-011,Plan Build Qty,17-Feb-25,Thu,
966-1237-011,Plan Build Qty,17-Feb-25,Fri,
966-1237-011,Plan Delivery Qty,20-Jan-25,Fri,
966-1237-011,Plan Delivery Qty,20-Jan-25,Sat,
966-1237-011,Plan Delivery Qty,27-Jan-25,Sun,
966-1237-011,Plan Delivery Qty,27-Jan-25,Mon,8
966-1237-011,Plan Delivery Qty,27-Jan-25,Tue,
966-1237-011,Plan Delivery Qty,27-Jan-25,Wed,
966-1237-011,Plan Delivery Qty,27-Jan-25,Thu,
966-1237-011,Plan Delivery Qty,27-Jan-25,Fri,
966-1237-011,Plan Delivery Qty,27-Jan-25,Sat,
966-1237-011,Plan Delivery Qty,3-Feb-25,Sun,
966-1237-011,Plan Delivery Qty,3-Feb-25,Mon,
966-1237-011,Plan Delivery Qty,3-Feb-25,Tue,
966-1237-011,Plan Delivery Qty,3-Feb-25,Wed,
966-1237-011,Plan Delivery Qty,3-Feb-25,Thu,
966-1237-011,Plan Delivery Qty,3-Feb-25,Fri,
966-1237-011,Plan Delivery Qty,3-Feb-25,Sat,
966-1237-011,Plan Delivery Qty,10-Feb-25,Sun,
966-1237-011,Plan Delivery Qty,10-Feb-25,Mon,
966-1237-011,Plan Delivery Qty,10-Feb-25,Tue,
966-1237-011,Plan Delivery Qty,10-Feb-25,Wed,
966-1237-011,Plan Delivery Qty,10-Feb-25,Thu,
966-1237-011,Plan Delivery Qty,10-Feb-25,Fri,
966-1237-011,Plan Delivery Qty,10-Feb-25,Sat,
966-1237-011,Plan Delivery Qty,17-Feb-25,Sun,
966-1237-011,Plan Delivery Qty,17-Feb-25,Mon,
966-1237-011,Plan Delivery Qty,17-Feb-25,Tue,
966-1237-011,Plan Delivery Qty,17-Feb-25,Wed,
966-1237-011,Plan Delivery Qty,17-Feb-25,Thu,
966-1237-011,Plan Delivery Qty,17-Feb-25,Fri,
966-1831-004=R,Plan Build Qty,20-Jan-25,Fri,
966-1831-004=R,Plan Build Qty,20-Jan-25,Sat,
966-1831-004=R,Plan Build Qty,27-Jan-25,Sun,
966-1831-004=R,Plan Build Qty,27-Jan-25,Mon,
966-1831-004=R,Plan Build Qty,27-Jan-25,Tue,
966-1831-004=R,Plan Build Qty,27-Jan-25,Wed,
966-1831-004=R,Plan Build Qty,27-Jan-25,Thu,
966-1831-004=R,Plan Build Qty,27-Jan-25,Fri,
966-1831-004=R,Plan Build Qty,27-Jan-25,Sat,
966-1831-004=R,Plan Build Qty,3-Feb-25,Sun,
966-1831-004=R,Plan Build Qty,3-Feb-25,Mon,
966-1831-004=R,Plan Build Qty,3-Feb-25,Tue,
966-1831-004=R,Plan Build Qty,3-Feb-25,Wed,
966-1831-004=R,Plan Build Qty,3-Feb-25,Thu,
966-1831-004=R,Plan Build Qty,3-Feb-25,Fri,
966-1831-004=R,Plan Build Qty,3-Feb-25,Sat,
966-1831-004=R,Plan Build Qty,10-Feb-25,Sun,
966-1831-004=R,Plan Build Qty,10-Feb-25,Mon,
966-1831-004=R,Plan Build Qty,10-Feb-25,Tue,
966-1831-004=R,Plan Build Qty,10-Feb-25,Wed,
966-1831-004=R,Plan Build Qty,10-Feb-25,Thu,
966-1831-004=R,Plan Build Qty,10-Feb-25,Fri,
966-1831-004=R,Plan Build Qty,10-Feb-25,Sat,
966-1831-004=R,Plan Build Qty,17-Feb-25,Sun,
966-1831-004=R,Plan Build Qty,17-Feb-25,Mon,
966-1831-004=R,Plan Build Qty,17-Feb-25,Tue,
966-1831-004=R,Plan Build Qty,17-Feb-25,Wed,
966-1831-004=R,Plan Build Qty,17-Feb-25,Thu,
966-1831-004=R,Plan Build Qty,17-Feb-25,Fri,
966-1831-004=R,Plan Delivery Qty,20-Jan-25,Fri,
966-1831-004=R,Plan Delivery Qty,20-Jan-25,Sat,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Sun,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Mon,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Tue,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Wed,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Thu,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Fri,
966-1831-004=R,Plan Delivery Qty,27-Jan-25,Sat,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Sun,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Mon,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Tue,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Wed,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Thu,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Fri,
966-1831-004=R,Plan Delivery Qty,3-Feb-25,Sat,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Sun,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Mon,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Tue,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Wed,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Thu,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Fri,
966-1831-004=R,Plan Delivery Qty,10-Feb-25,Sat,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Sun,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Mon,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Tue,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Wed,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Thu,
966-1831-004=R,Plan Delivery Qty,17-Feb-25,Fri,
966-1831-005,Plan Build Qty,20-Jan-25,Fri,
966-1831-005,Plan Build Qty,20-Jan-25,Sat,
966-1831-005,Plan Build Qty,27-Jan-25,Sun,
966-1831-005,Plan Build Qty,27-Jan-25,Mon,1000
966-1831-005,Plan Build Qty,27-Jan-25,Tue,
966-1831-005,Plan Build Qty,27-Jan-25,Wed,
966-1831-005,Plan Build Qty,27-Jan-25,Thu,
966-1831-005,Plan Build Qty,27-Jan-25,Fri,
966-1831-005,Plan Build Qty,27-Jan-25,Sat,
966-1831-005,Plan Build Qty,3-Feb-25,Sun,
966-1831-005,Plan Build Qty,3-Feb-25,Mon,2250
966-1831-005,Plan Build Qty,3-Feb-25,Tue,
966-1831-005,Plan Build Qty,3-Feb-25,Wed,
966-1831-005,Plan Build Qty,3-Feb-25,Thu,
966-1831-005,Plan Build Qty,3-Feb-25,Fri,
966-1831-005,Plan Build Qty,3-Feb-25,Sat,
966-1831-005,Plan Build Qty,10-Feb-25,Sun,
966-1831-005,Plan Build Qty,10-Feb-25,Mon,250
966-1831-005,Plan Build Qty,10-Feb-25,Tue,
966-1831-005,Plan Build Qty,10-Feb-25,Wed,
966-1831-005,Plan Build Qty,10-Feb-25,Thu,
966-1831-005,Plan Build Qty,10-Feb-25,Fri,
966-1831-005,Plan Build Qty,10-Feb-25,Sat,
966-1831-005,Plan Build Qty,17-Feb-25,Sun,
966-1831-005,Plan Build Qty,17-Feb-25,Mon,
966-1831-005,Plan Build Qty,17-Feb-25,Tue,
966-1831-005,Plan Build Qty,17-Feb-25,Wed,
966-1831-005,Plan Build Qty,17-Feb-25,Thu,
966-1831-005,Plan Build Qty,17-Feb-25,Fri,
966-1831-005,Plan Delivery Qty,20-Jan-25,Fri,
966-1831-005,Plan Delivery Qty,20-Jan-25,Sat,
966-1831-005,Plan Delivery Qty,27-Jan-25,Sun,
966-1831-005,Plan Delivery Qty,27-Jan-25,Mon,
966-1831-005,Plan Delivery Qty,27-Jan-25,Tue,500
966-1831-005,Plan Delivery Qty,27-Jan-25,Wed,
966-1831-005,Plan Delivery Qty,27-Jan-25,Thu,
966-1831-005,Plan Delivery Qty,27-Jan-25,Fri,
966-1831-005,Plan Delivery Qty,27-Jan-25,Sat,
966-1831-005,Plan Delivery Qty,3-Feb-25,Sun,
966-1831-005,Plan Delivery Qty,3-Feb-25,Mon,
966-1831-005,Plan Delivery Qty,3-Feb-25,Tue,
966-1831-005,Plan Delivery Qty,3-Feb-25,Wed,
966-1831-005,Plan Delivery Qty,3-Feb-25,Thu,
966-1831-005,Plan Delivery Qty,3-Feb-25,Fri,
966-1831-005,Plan Delivery Qty,3-Feb-25,Sat,
966-1831-005,Plan Delivery Qty,10-Feb-25,Sun,
966-1831-005,Plan Delivery Qty,10-Feb-25,Mon,
966-1831-005,Plan Delivery Qty,10-Feb-25,Tue,500
966-1831-005,Plan Delivery Qty,10-Feb-25,Wed,
966-1831-005,Plan Delivery Qty,10-Feb-25,Thu,
966-1831-005,Plan Delivery Qty,10-Feb-25,Fri,
966-1831-005,Plan Delivery Qty,10-Feb-25,Sat,
966-1831-005,Plan Delivery Qty,17-Feb-25,Sun,
966-1831-005,Plan Delivery Qty,17-Feb-25,Mon,
966-1831-005,Plan Delivery Qty,17-Feb-25,Tue,
966-1831-005,Plan Delivery Qty,17-Feb-25,Wed,
966-1831-005,Plan Delivery Qty,17-Feb-25,Thu,
966-1831-005,Plan Delivery Qty,17-Feb-25,Fri,
966-2052-405,Plan Build Qty,20-Jan-25,Fri,
966-2052-405,Plan Build Qty,20-Jan-25,Sat,
966-2052-405,Plan Build Qty,27-Jan-25,Sun,
966-2052-405,Plan Build Qty,27-Jan-25,Mon,
966-2052-405,Plan Build Qty,27-Jan-25,Tue,
966-2052-405,Plan Build Qty,27-Jan-25,Wed,
966-2052-405,Plan Build Qty,27-Jan-25,Thu,
966-2052-405,Plan Build Qty,27-Jan-25,Fri,
966-2052-405,Plan Build Qty,27-Jan-25,Sat,
966-2052-405,Plan Build Qty,3-Feb-25,Sun,
966-2052-405,Plan Build Qty,3-Feb-25,Mon,
966-2052-405,Plan Build Qty,3-Feb-25,Tue,
966-2052-405,Plan Build Qty,3-Feb-25,Wed,
966-2052-405,Plan Build Qty,3-Feb-25,Thu,
966-2052-405,Plan Build Qty,3-Feb-25,Fri,
966-2052-405,Plan Build Qty,3-Feb-25,Sat,
966-2052-405,Plan Build Qty,10-Feb-25,Sun,
966-2052-405,Plan Build Qty,10-Feb-25,Mon,
966-2052-405,Plan Build Qty,10-Feb-25,Tue,
966-2052-405,Plan Build Qty,10-Feb-25,Wed,
966-2052-405,Plan Build Qty,10-Feb-25,Thu,
966-2052-405,Plan Build Qty,10-Feb-25,Fri,
966-2052-405,Plan Build Qty,10-Feb-25,Sat,
966-2052-405,Plan Build Qty,17-Feb-25,Sun,
966-2052-405,Plan Build Qty,17-Feb-25,Mon,
966-2052-405,Plan Build Qty,17-Feb-25,Tue,
966-2052-405,Plan Build Qty,17-Feb-25,Wed,
966-2052-405,Plan Build Qty,17-Feb-25,Thu,
966-2052-405,Plan Build Qty,17-Feb-25,Fri,
966-2052-405,Plan Delivery Qty,20-Jan-25,Fri,
966-2052-405,Plan Delivery Qty,20-Jan-25,Sat,
966-2052-405,Plan Delivery Qty,27-Jan-25,Sun,
966-2052-405,Plan Delivery Qty,27-Jan-25,Mon,
966-2052-405,Plan Delivery Qty,27-Jan-25,Tue,
966-2052-405,Plan Delivery Qty,27-Jan-25,Wed,
966-2052-405,Plan Delivery Qty,27-Jan-25,Thu,584
966-2052-405,Plan Delivery Qty,27-Jan-25,Fri,
966-2052-405,Plan Delivery Qty,27-Jan-25,Sat,
966-2052-405,Plan Delivery Qty,3-Feb-25,Sun,
