"MSIB_INVENTORY_ITEM_ID","MSIB_SEGMENT1","MP_PLANNER_CODE","MP_ORGANIZATION_ID","MP_DESCRIPTION"
12506580,"601-1630-007","B45",1213,"Not Needed?"
12505985,"601-1630-010+SP","B45",1213,"Not Needed?"
12505986,"601-1630-011","B45",1213,"Not Needed?"
12505988,"601-1630-011+SP","B45",1213,"Not Needed?"
12501023,"601-0613-002","B45",1213,"Not Needed?"
12506028,"601-1630-012","B45",1213,"Not Needed?"
12506030,"601-1630-012+SP","B45",1213,"Not Needed?"
12501064,"601-0613-003","B45",1213,"Not Needed?"
12501066,"601-0613-003+SP","B45",1213,"Not Needed?"
12501067,"601-0613-004","B45",1213,"Not Needed?"
12501418,"601-0613-004+SP","B45",1213,"Not Needed?"
12501419,"601-0613-005","B45",1213,"Not Needed?"
12501466,"601-0681-002","B45",1213,"Not Needed?"
12501470,"601-0681-002+SP","B45",1213,"Not Needed?"
12505886,"685-7940-005","B46",1213,"Not Needed?"
12501420,"601-0613-006","B45",1213,"Not Needed?"
12501422,"601-0642-001","B45",1213,"Not Needed?"
12505845,"685-7940-002","B46",1213,"Not Needed?"
12505846,"685-7940-003","B46",1213,"Not Needed?"
12505847,"685-7940-004","B46",1213,"Not Needed?"
12505887,"685-7940-006","B46",1213,"Not Needed?"
12505888,"685-7940-007","B46",1213,"Not Needed?"
12505889,"685-7940-008","B46",1213,"Not Needed?"
12501035,"685-7940-009","B46",1213,"Not Needed?"
12501036,"685-7940-013","B46",1213,"Not Needed?"
12505392,"685-7943-004","B46",1213,"Not Needed?"
12505393,"685-7943-005","B46",1213,"Not Needed?"
12505395,"685-7943-007","B46",1213,"Not Needed?"
12505397,"685-7943-009","B46",1213,"Not Needed?"
12505263,"685-7943-010","B46",1213,"Not Needed?"
12505264,"685-7943-011","B46",1213,"Not Needed?"
12505265,"685-7943-012","B46",1213,"Not Needed?"
12503199,"685-7944-043","B46",1213,"Not Needed?"
12503889,"685-7944-044","B46",1213,"Not Needed?"
12503890,"685-7944-045","B46",1213,"Not Needed?"
12503892,"685-7944-093","B46",1213,"Not Needed?"
12503893,"685-7944-098","B46",1213,"Not Needed?"
12501078,"685-7940-018","B46",1213,"Not Needed?"
12501037,"685-7940-015","B46",1213,"Not Needed?"
12501034,"685-7940-016","B46",1213,"Not Needed?"
12501077,"685-7940-017","B46",1213,"Not Needed?"
12501079,"685-7940-019","B46",1213,"Not Needed?"
12501080,"685-7940-020","B46",1213,"Not Needed?"
12501081,"685-7940-021","B46",1213,"Not Needed?"
12501082,"685-7940-022","B46",1213,"Not Needed?"
12501083,"685-7940-023","B46",1213,"Not Needed?"
12505411,"685-7943-016","B46",1213,"Not Needed?"
12505262,"685-7943-013","B46",1213,"Not Needed?"
12505266,"685-7943-014","B46",1213,"Not Needed?"
12505267,"685-7943-015","B46",1213,"Not Needed?"
12505412,"685-7943-017","B46",1213,"Not Needed?"
12505413,"685-7943-018","B46",1213,"Not Needed?"
12505414,"685-7943-019","B46",1213,"Not Needed?"
12505415,"685-7943-020","B46",1213,"Not Needed?"
12504514,"685-7943-021","B46",1213,"Not Needed?"
12501351,"685-7940-024","B46",1213,"Not Needed?"
12501352,"685-7940-025","B46",1213,"Not Needed?"
12501353,"685-7940-026","B46",1213,"Not Needed?"
12501350,"685-7940-027","B46",1213,"Not Needed?"
12501354,"685-7940-028","B46",1213,"Not Needed?"
12501355,"685-7940-051","B46",1213,"Not Needed?"
12504517,"685-7943-025","B46",1213,"Not Needed?"
12504515,"685-7943-022","B46",1213,"Not Needed?"
12504516,"685-7943-023","B46",1213,"Not Needed?"
12504513,"685-7943-024","B46",1213,"Not Needed?"
12504518,"685-7943-026","B46",1213,"Not Needed?"
12504519,"685-7943-027","B46",1213,"Not Needed?"
12504559,"685-7943-028","B46",1213,"Not Needed?"
12504560,"685-7943-029","B46",1213,"Not Needed?"
12504561,"685-7943-030","B46",1213,"Not Needed?"
12504337,"685-7943-034","B46",1213,"Not Needed?"
12504562,"685-7943-031","B46",1213,"Not Needed?"
12504335,"685-7943-032","B46",1213,"Not Needed?"
12504336,"685-7943-033","B46",1213,"Not Needed?"
12504334,"685-7943-035","B46",1213,"Not Needed?"
12504338,"685-7943-036","B46",1213,"Not Needed?"
12504339,"685-7943-037","B46",1213,"Not Needed?"
12504379,"685-7943-038","B46",1213,"Not Needed?"
12504380,"685-7943-039","B46",1213,"Not Needed?"
12507270,"685-7943-050","B46",1213,"Not Needed?"
12507271,"685-7943-051","B46",1213,"Not Needed?"
12507268,"685-7943-052","B46",1213,"Not Needed?"
12507272,"685-7943-053","B46",1213,"Not Needed?"
12507273,"685-7943-055","B46",1213,"Not Needed?"
12506442,"685-7943-057","B46",1213,"Not Needed?"
12506443,"685-7943-058","B46",1213,"Not Needed?"
12506444,"685-7943-060","B46",1213,"Not Needed?"
12506445,"685-7943-061","B46",1213,"Not Needed?"
12506446,"685-7943-064","B46",1213,"Not Needed?"
12506619,"685-7943-065","B46",1213,"Not Needed?"
12506620,"685-7943-066","B46",1213,"Not Needed?"
12506621,"685-7943-069","B46",1213,"Not Needed?"
12503527,"685-7942-006","B46",1213,"Not Needed?"
12503528,"685-7942-007","B46",1213,"Not Needed?"
12503529,"685-7942-009","B46",1213,"Not Needed?"
12503530,"685-7942-011","B46",1213,"Not Needed?"
12502827,"685-7942-012","B46",1213,"Not Needed?"
12502828,"685-7942-013","B46",1213,"Not Needed?"
12503714,"646-4316-003","B46",1213,"Not Needed?"
12503715,"646-4317-001","B46",1213,"Not Needed?"
12502831,"685-7942-017","B46",1213,"Not Needed?"
12502829,"685-7942-014","B46",1213,"Not Needed?"
12502826,"685-7942-015","B46",1213,"Not Needed?"
12502830,"685-7942-016","B46",1213,"Not Needed?"
12502832,"685-7942-018","B46",1213,"Not Needed?"
12502833,"685-7942-019","B46",1213,"Not Needed?"
12502834,"685-7942-021","B46",1213,"Not Needed?"
12502835,"685-7942-022","B46",1213,"Not Needed?"
12502836,"685-7942-023","B46",1213,"Not Needed?"
12506025,"685-7943-090","B46",1213,"Not Needed?"
12506026,"685-7943-104","B46",1213,"Not Needed?"
12506027,"685-7943-137","B46",1213,"Not Needed?"
12506067,"685-7943-139","B46",1213,"Not Needed?"
12506068,"685-7943-140","B46",1213,"Not Needed?"
12506069,"685-7943-141","B46",1213,"Not Needed?"
12503268,"646-4318-002","B46",1213,"Not Needed?"
12503269,"646-4319-002","B46",1213,"Not Needed?"
12503270,"646-4319-002+SP","B46",1213,"Not Needed?"
12502497,"685-7942-033","B46",1213,"Not Needed?"
12502498,"685-7942-024","B46",1213,"Not Needed?"
12502499,"685-7942-025","B46",1213,"Not Needed?"
12502500,"685-7942-027","B46",1213,"Not Needed?"
12502501,"685-7942-036","B46",1213,"Not Needed?"
12502502,"685-7942-037","B46",1213,"Not Needed?"
12502542,"685-7942-038","B46",1213,"Not Needed?"
12502543,"685-7942-039","B46",1213,"Not Needed?"
12502544,"685-7942-040","B46",1213,"Not Needed?"
12505890,"685-7943-142","B46",1213,"Not Needed?"
12505891,"685-7943-143","B46",1213,"Not Needed?"
12505892,"685-7943-149","B46",1213,"Not Needed?"
12505841,"685-7940-001","B46",1213,"Not Needed?"
12502545,"685-7942-041","B46",1213,"Not Needed?"
12502546,"685-7942-043","B46",1213,"Not Needed?"
12505321,"685-7942-045","B46",1213,"Not Needed?"
12505322,"685-7942-047","B46",1213,"Not Needed?"
12505280,"685-7942-048","B46",1213,"Not Needed?"
12505323,"685-7942-050","B46",1213,"Not Needed?"
12505324,"685-7942-051","B46",1213,"Not Needed?"
12505325,"685-7942-052","B46",1213,"Not Needed?"
12505938,"685-7943-160","B46",1213,"Not Needed?"
12501085,"685-7943-161","B46",1213,"Not Needed?"
12501086,"685-7943-162","B46",1213,"Not Needed?"
12501087,"685-7943-163","B46",1213,"Not Needed?"
12501084,"685-7943-164","B46",1213,"Not Needed?"
12501088,"685-7943-165","B46",1213,"Not Needed?"
12501089,"685-7943-166","B46",1213,"Not Needed?"
12505326,"685-7942-053","B46",1213,"Not Needed?"
12505327,"685-7942-054","B46",1213,"Not Needed?"
12505328,"685-7942-068","B46",1213,"Not Needed?"
12505329,"685-7942-104","B46",1213,"Not Needed?"
12505388,"685-7942-105","B46",1213,"Not Needed?"
12505389,"685-7942-107","B46",1213,"Not Needed?"
12505390,"685-7942-111","B46",1213,"Not Needed?"
12505387,"685-7942-112","B46",1213,"Not Needed?"
12501130,"685-7944-003","B46",1213,"Not Needed?"
12501131,"685-7944-004","B46",1213,"Not Needed?"
12501402,"685-7944-007","B46",1213,"Not Needed?"
12501403,"685-7944-008","B46",1213,"Not Needed?"
12501400,"685-7944-009","B46",1213,"Not Needed?"
12501404,"685-7944-010","B46",1213,"Not Needed?"
12501405,"685-7944-011","B46",1213,"Not Needed?"
12501406,"685-7944-012","B46",1213,"Not Needed?"
12501407,"685-7944-013","B46",1213,"Not Needed?"
12501408,"685-7944-014","B46",1213,"Not Needed?"
12503888,"685-7944-042","B46",1213,"Not Needed?"
12502403,"601-1533-001","B46",1213,"Not Needed?"
12502789,"601-1528-003","B46",1213,"Not Needed?"
12502791,"601-1528-003+SP","B46",1213,"Not Needed?"
12502794,"601-1529-003","B46",1213,"Not Needed?"
12502400,"601-1529-003+SP","B46",1213,"Not Needed?"
12503173,"601-1531-001","B46",1213,"Not Needed?"
12502404,"601-1533-002","B46",1213,"Not Needed?"
12504309,"676-2596-001+PB","B47",1213,"Not Needed?"
12505125,"676-2585-004","B47",1213,"Not Needed?"
12502405,"601-1533-002+SP","B46",1213,"Not Needed?"
12502406,"601-1534-002","B46",1213,"Not Needed?"
12502407,"601-1534-002+SP","B46",1213,"Not Needed?"
12505123,"676-2583-001+SP","B47",1213,"Not Needed?"
12505121,"676-2585-001","B47",1213,"Not Needed?"
12505166,"676-2585-051","B47",1213,"Not Needed?"
12505167,"676-2585-051+MP","B47",1213,"Not Needed?"
12505168,"676-2585-052","B47",1213,"Not Needed?"
12505170,"676-2587-001","B47",1213,"Not Needed?"
12505190,"676-2587-001+PB","B47",1213,"Not Needed?"
12505191,"676-2587-001+SP","B47",1213,"Not Needed?"
12505188,"676-2588-001","B47",1213,"Not Needed?"
12505231,"676-2588-001+PB","B47",1213,"Not Needed?"
12505232,"676-2588-001+SP","B47",1213,"Not Needed?"
12504902,"676-2589-004","B47",1213,"Not Needed?"
12505233,"676-2589-001","B47",1213,"Not Needed?"
12505235,"676-2589-001+SP","B47",1213,"Not Needed?"
12505236,"676-2589-003","B47",1213,"Not Needed?"
12504900,"676-2589-004+SP","B47",1213,"Not Needed?"
12504904,"676-2590-001","B47",1213,"Not Needed?"
12504906,"676-2590-003","B47",1213,"Not Needed?"
12504908,"676-2590-004","B47",1213,"Not Needed?"
12504948,"676-2595-001","B47",1213,"Not Needed?"
12504308,"676-2596-001","B47",1213,"Not Needed?"
12544768,"995-8365-001","B47",1213,"Not Needed?"
12544769,"995-8365-002","B47",1213,"Not Needed?"
12544727,"995-8365-002+SP","B47",1213,"Not Needed?"
12544770,"995-8366-001","B47",1213,"Not Needed?"
12544771,"995-8366-002","B47",1213,"Not Needed?"
12544772,"995-8366-002+SP","B47",1213,"Not Needed?"
12547041,"995-8368-002+SP","B47",1213,"Not Needed?"
12544775,"995-8367-002","B47",1213,"Not Needed?"
12544776,"995-8367-002+SP","B47",1213,"Not Needed?"
12547037,"995-8368-002","B47",1213,"Not Needed?"
12525369,"986-0098-001+SP","B47",1213,"Not Needed?"
12501471,"601-0699-001","B47",1213,"Not Needed?"
12501472,"601-0700-001","B47",1213,"Not Needed?"
12502455,"601-1714-001","B47",1213,"Not Needed?"
12503824,"601-1519-001","B47",1213,"Not Needed?"
12503826,"601-1519-001+SP","B47",1213,"Not Needed?"
12503827,"601-1519-002","B47",1213,"Not Needed?"
12503830,"601-1519-002+SP","B47",1213,"Not Needed?"
12503076,"601-1520-003+SP","B47",1213,"Not Needed?"
12501469,"601-0675-001","B47",1213,"Not Needed?"
12506290,"646-4282-002","B48",1213,"Not Needed?"
12502471,"646-4250-001","B48",1213,"Not Needed?"
12502473,"646-4250-002","B48",1213,"Not Needed?"
12506293,"646-4282-600","B48",1213,"Not Needed?"
12504096,"646-4229-001","B48",1213,"Not Needed?"
12504094,"646-4237-001","B48",1213,"Not Needed?"
12504098,"646-4237-001+SP","B48",1213,"Not Needed?"
12504099,"646-4237-002","B48",1213,"Not Needed?"
12502609,"646-4252-003","B48",1213,"Not Needed?"
12503082,"601-1522-001+SP","B47",1213,"Not Needed?"
12503217,"646-4248-600","B48",1213,"Not Needed?"
12503223,"646-4249-003","B48",1213,"Not Needed?"
12502952,"646-4251-003","B48",1213,"Not Needed?"
12502994,"646-4251-004","B48",1213,"Not Needed?"
12502996,"646-4251-600","B48",1213,"Not Needed?"
12500821,"646-4287-002","B48",1213,"Not Needed?"
12501098,"646-4287-021","B48",1213,"Not Needed?"
12502612,"646-4252-004","B48",1213,"Not Needed?"
12501102,"646-4288-002","B48",1213,"Not Needed?"
12501141,"646-4288-020","B48",1213,"Not Needed?"
12501142,"646-4292-002","B48",1213,"Not Needed?"
12504102,"646-4237-020","B48",1213,"Not Needed?"
12504730,"646-4237-020+SP","B48",1213,"Not Needed?"
12504729,"646-4237-600","B48",1213,"Not Needed?"
12502615,"646-4252-600","B48",1213,"Not Needed?"
12501143,"646-4293-002","B48",1213,"Not Needed?"
12503747,"646-4293-002+SP","B48",1213,"Not Needed?"
12503748,"646-4298-002","B48",1213,"Not Needed?"
12504734,"646-4237-600+SP","B48",1213,"Not Needed?"
12504735,"646-4238-001","B48",1213,"Not Needed?"
12504737,"646-4238-001+SP","B48",1213,"Not Needed?"
12504738,"646-4238-002","B48",1213,"Not Needed?"
12506847,"646-4238-002+SP","B48",1213,"Not Needed?"
12506846,"646-4238-600","B48",1213,"Not Needed?"
12506854,"646-4239-002","B48",1213,"Not Needed?"
12505555,"646-4254-003","B48",1213,"Not Needed?"
12505557,"646-4254-600","B48",1213,"Not Needed?"
12505560,"646-4265-002","B48",1213,"Not Needed?"
12503710,"646-4310-002","B48",1213,"Not Needed?"
12507015,"646-4240-001","B48",1213,"Not Needed?"
12505031,"646-4253-003","B48",1213,"Not Needed?"
12505033,"646-4253-600","B48",1213,"Not Needed?"
12503795,"646-4300-001","B48",1213,"Not Needed?"
12503708,"646-4304-001","B48",1213,"Not Needed?"
12503705,"646-4309-002","B48",1213,"Not Needed?"
12506856,"646-4239-002+SP","B48",1213,"Not Needed?"
12507017,"646-4239-600","B48",1213,"Not Needed?"
12507020,"646-4241-001","B48",1213,"Not Needed?"
12504147,"646-4266-002","B48",1213,"Not Needed?"
12503271,"646-4322-001","B48",1213,"Not Needed?"
12503272,"646-4323-001","B48",1213,"Not Needed?"
12504152,"646-4267-002","B48",1213,"Not Needed?"
12503274,"646-4325-002","B48",1213,"Not Needed?"
12502520,"646-4325-012","B48",1213,"Not Needed?"
12502522,"646-4325-600","B48",1213,"Not Needed?"
12502629,"676-2509-001","B48",1213,"Not Needed?"
12507050,"646-4242-003","B48",1213,"Not Needed?"
12506196,"646-4242-004","B48",1213,"Not Needed?"
12501046,"646-4244-600","B48",1213,"Not Needed?"
12500926,"676-9419-030","B48",1213,"Not Needed?"
12507024,"646-4241-003","B48",1213,"Not Needed?"
12507044,"646-4241-005","B48",1213,"Not Needed?"
12507046,"646-4242-001","B48",1213,"Not Needed?"
12504786,"646-4272-003","B48",1213,"Not Needed?"
12504789,"646-4272-600","B48",1213,"Not Needed?"
12506238,"646-4243-002","B48",1213,"Not Needed?"
12506242,"646-4244-002","B48",1213,"Not Needed?"
12506897,"646-4274-001","B48",1213,"Not Needed?"
12506857,"646-4274-002","B48",1213,"Not Needed?"
12506901,"646-4274-002+SP","B48",1213,"Not Needed?"
12501050,"646-4245-002","B48",1213,"Not Needed?"
12506904,"646-4277-002","B48",1213,"Not Needed?"
12506905,"646-4277-002+SP","B48",1213,"Not Needed?"
12507066,"646-4277-600","B48",1213,"Not Needed?"
12507026,"646-4278-002","B48",1213,"Not Needed?"
12507068,"646-4278-002+SP","B48",1213,"Not Needed?"
12503698,"646-4246-003","B48",1213,"Not Needed?"
12503700,"646-4246-020","B48",1213,"Not Needed?"
12507069,"646-4278-600","B48",1213,"Not Needed?"
12507070,"646-4278-600+SP","B48",1213,"Not Needed?"
12507071,"646-4279-001","B48",1213,"Not Needed?"
12507073,"646-4279-001+SP","B48",1213,"Not Needed?"
12507074,"646-4279-600","B48",1213,"Not Needed?"
12506782,"646-4280-002","B48",1213,"Not Needed?"
12506783,"646-4280-002+SP","B48",1213,"Not Needed?"
12506785,"646-4280-600","B48",1213,"Not Needed?"
12506956,"659-5371-030","B48",1213,"Not Needed?"
12506789,"646-4281-002","B48",1213,"Not Needed?"
12506248,"646-4281-600","B48",1213,"Not Needed?"
12505302,"601-1558-001","B48",1213,"Not Needed?"
12503821,"601-1507-001","B48",1213,"Not Needed?"
12503822,"601-1507-001+SP","B48",1213,"Not Needed?"
12504971,"601-1536-001+SP","B48",1213,"Not Needed?"
12541182,"966-2083-244","B52",1213,"Hackman, Meana"
12503219,"646-4249-001","B57",1213,"Whiting, Gavin"
12503221,"646-4249-002","B57",1213,"Whiting, Gavin"
12506288,"646-4282-001","B57",1213,"Whiting, Gavin"
12502469,"646-4249-004","B57",1213,"Whiting, Gavin"
12502475,"646-4251-001","B57",1213,"Whiting, Gavin"
12502516,"646-4251-001+SP","B57",1213,"Whiting, Gavin"
12502517,"646-4251-002","B57",1213,"Whiting, Gavin"
12501147,"659-5469-007","B57",1213,"Whiting, Gavin"
12503743,"646-4247-002","B48",1213,"Not Needed?"
12503745,"646-4247-004","B48",1213,"Not Needed?"
12503656,"646-4247-005","B48",1213,"Not Needed?"
12503659,"646-4247-600","B48",1213,"Not Needed?"
12503215,"646-4248-003","B48",1213,"Not Needed?"
12501332,"601-1501-001","B48",1213,"Not Needed?"
12505398,"601-1743-001","B48",1213,"Not Needed?"
12503489,"601-1503-001","B48",1213,"Not Needed?"
12503494,"601-1504-001","B48",1213,"Not Needed?"
12541183,"966-2083-254","B52",1213,"Hackman, Meana"
12536070,"966-2083-264","B52",1213,"Hackman, Meana"
12541184,"966-2083-344","B52",1213,"Hackman, Meana"
12541181,"966-2083-354","B52",1213,"Hackman, Meana"
12541185,"966-2083-364","B52",1213,"Hackman, Meana"
12541186,"966-2083-524","B52",1213,"Hackman, Meana"
12541646,"966-2083-964","B52",1213,"Hackman, Meana"
12541647,"966-2083-974","B52",1213,"Hackman, Meana"
12541648,"966-2083-984","B52",1213,"Hackman, Meana"
12502998,"646-4252-001","B57",1213,"Whiting, Gavin"
12503000,"646-4252-001+SP","B57",1213,"Whiting, Gavin"
12503001,"646-4252-002","B57",1213,"Whiting, Gavin"
12502617,"646-4253-001","B57",1213,"Whiting, Gavin"
12502619,"646-4253-001+SP","B57",1213,"Whiting, Gavin"
12505029,"646-4253-002","B57",1213,"Whiting, Gavin"
12505035,"646-4254-001","B57",1213,"Whiting, Gavin"
12505076,"646-4254-001+SP","B57",1213,"Whiting, Gavin"
12505077,"646-4254-002","B57",1213,"Whiting, Gavin"
12503709,"646-4310-001","B57",1213,"Whiting, Gavin"
12506853,"646-4239-001+SP","B57",1213,"Whiting, Gavin"
12505559,"646-4265-001","B57",1213,"Whiting, Gavin"
12507022,"646-4241-002","B57",1213,"Whiting, Gavin"
12505562,"646-4265-002+SP","B57",1213,"Whiting, Gavin"
12504106,"646-4266-001","B57",1213,"Whiting, Gavin"
12504148,"646-4266-002+SP","B57",1213,"Whiting, Gavin"
12503376,"676-2507-125","B57",1213,"Whiting, Gavin"
12503377,"676-2507-415","B57",1213,"Whiting, Gavin"
12503472,"676-2508-125","B57",1213,"Whiting, Gavin"
12507042,"646-4241-004","B57",1213,"Whiting, Gavin"
12504150,"646-4267-001","B57",1213,"Whiting, Gavin"
12504154,"646-4267-002+SP","B57",1213,"Whiting, Gavin"
12502518,"646-4325-100","B57",1213,"Whiting, Gavin"
12503473,"676-2508-415","B57",1213,"Whiting, Gavin"
12502630,"676-2509-001+SP","B57",1213,"Whiting, Gavin"
12507048,"646-4242-002","B57",1213,"Whiting, Gavin"
12504787,"646-4272-003+SP","B57",1213,"Whiting, Gavin"
12502675,"676-2510-001","B57",1213,"Whiting, Gavin"
12502676,"676-2510-001+SP","B57",1213,"Whiting, Gavin"
12535752,"752-6109-001+PR","B57",1213,"Whiting, Gavin"
12535753,"752-6109-001+SP","B57",1213,"Whiting, Gavin"
12520945,"752-6122-001","B57",1213,"Whiting, Gavin"
12535755,"752-6122-001+PR","B57",1213,"Whiting, Gavin"
12535756,"752-6122-001+SP","B57",1213,"Whiting, Gavin"
12506240,"646-4244-001","B57",1213,"Whiting, Gavin"
12506899,"646-4274-001+SP","B57",1213,"Whiting, Gavin"
12506903,"646-4277-001","B57",1213,"Whiting, Gavin"
12503157,"676-2519-001","B57",1213,"Whiting, Gavin"
12503158,"676-2520-001","B57",1213,"Whiting, Gavin"
12503951,"676-9492-001","B57",1213,"Whiting, Gavin"
12507067,"646-4278-001","B57",1213,"Whiting, Gavin"
12503701,"646-4247-001","B57",1213,"Whiting, Gavin"
12506780,"646-4280-001","B57",1213,"Whiting, Gavin"
12503661,"646-4248-001","B57",1213,"Whiting, Gavin"
12503663,"646-4248-001+SP","B57",1213,"Whiting, Gavin"
12503664,"646-4248-002","B57",1213,"Whiting, Gavin"
12506787,"646-4281-001","B57",1213,"Whiting, Gavin"
12545196,"988-9424-001","B57",1213,"Whiting, Gavin"
12549313,"995-5162-001","B57",1213,"Whiting, Gavin"
12549314,"995-5164-001","B57",1213,"Whiting, Gavin"
12549315,"995-5168-001","B57",1213,"Whiting, Gavin"
12549316,"995-5169-001","B57",1213,"Whiting, Gavin"
12552140,"995-5340-001","B57",1213,"Whiting, Gavin"
12552137,"995-5341-001","B57",1213,"Whiting, Gavin"
12552142,"995-5344-001","B57",1213,"Whiting, Gavin"
12525528,"944-2867-002","B57",1213,"Whiting, Gavin"
12525529,"944-2867-002+SP","B57",1213,"Whiting, Gavin"
12526805,"944-3376-001","B57",1213,"Whiting, Gavin"
12505296,"601-1550-001","B57",1213,"Whiting, Gavin"
12505297,"601-1550-002","B57",1213,"Whiting, Gavin"
12505298,"601-1550-003","B57",1213,"Whiting, Gavin"
12501372,"601-1501-001+SP","B57",1213,"Whiting, Gavin"
12501373,"601-1501-002","B57",1213,"Whiting, Gavin"
12501374,"601-1501-002+SP","B57",1213,"Whiting, Gavin"
12503490,"601-1503-001+SP","B57",1213,"Whiting, Gavin"
12503495,"601-1504-001+SP","B57",1213,"Whiting, Gavin"
12503454,"601-1506-003+SP","B57",1213,"Whiting, Gavin"
12503074,"601-1520-003","B57",1213,"Whiting, Gavin"
12503073,"601-1521-003","B57",1213,"Whiting, Gavin"
12503078,"601-1521-010","B57",1213,"Whiting, Gavin"
12503080,"601-1522-001","B57",1213,"Whiting, Gavin"
12503083,"601-1522-010","B57",1213,"Whiting, Gavin"
12502747,"601-1523-002","B57",1213,"Whiting, Gavin"
12540251,"646-0424-001","B57",1213,"Whiting, Gavin"
12540248,"646-0424-001+SP","B57",1213,"Whiting, Gavin"
12501539,"646-4285-002+SP","B58",1213,"Powell, Jeff"
12500818,"646-4287-001","B58",1213,"Powell, Jeff"
12500820,"646-4287-001+SP","B58",1213,"Powell, Jeff"
12500823,"646-4287-002+SP","B58",1213,"Powell, Jeff"
12501096,"646-4287-020","B58",1213,"Powell, Jeff"
12502663,"652-4307-001+SP","B58",1213,"Powell, Jeff"
12501099,"646-4288-001","B58",1213,"Powell, Jeff"
12501101,"646-4288-001+SP","B58",1213,"Powell, Jeff"
12503749,"646-4298-002+SP","B58",1213,"Powell, Jeff"
12506237,"646-4243-001","B58",1213,"Powell, Jeff"
12501048,"646-4245-001","B58",1213,"Powell, Jeff"
12501091,"646-4246-001","B58",1213,"Powell, Jeff"
12501093,"646-4246-002","B58",1213,"Powell, Jeff"
12503703,"646-4247-001+SP","B58",1213,"Powell, Jeff"
12544029,"988-8381-001","B58",1213,"Powell, Jeff"
12544030,"988-8421-001","B58",1213,"Powell, Jeff"
12543926,"988-2959-001","B58",1213,"Powell, Jeff"
12522517,"966-3444-001","B58",1213,"Powell, Jeff"
12523983,"966-3444-002","B58",1213,"Powell, Jeff"
12525793,"966-3444-002+MP","B58",1213,"Powell, Jeff"
12519508,"944-1588-001","B58",1213,"Powell, Jeff"
12526575,"944-3765-002","B58",1213,"Powell, Jeff"
12500843,"601-1502-001","B57",1213,"Whiting, Gavin"
12500882,"601-1502-001+SP","B57",1213,"Whiting, Gavin"
12503450,"601-1506-001","B57",1213,"Whiting, Gavin"
12503451,"601-1506-002","B57",1213,"Whiting, Gavin"
12503452,"601-1506-002+SP","B57",1213,"Whiting, Gavin"
12526577,"944-3765-003","B58",1213,"Powell, Jeff"
12529487,"944-3765-004","B58",1213,"Powell, Jeff"
12529488,"944-3765-004+MP","B58",1213,"Powell, Jeff"
12529485,"944-3765-005","B58",1213,"Powell, Jeff"
12522069,"944-3767-003","B58",1213,"Powell, Jeff"
12524662,"944-3767-006","B58",1213,"Powell, Jeff"
12524703,"944-3767-100","B58",1213,"Powell, Jeff"
12524704,"944-3767-100+MP","B58",1213,"Powell, Jeff"
12524705,"944-3767-101","B58",1213,"Powell, Jeff"
12501567,"601-0863-001","B58",1213,"Powell, Jeff"
12505301,"601-1552-001","B58",1213,"Powell, Jeff"
12502839,"601-1678-001","B58",1213,"Powell, Jeff"
12502840,"601-1678-001+MP","B58",1213,"Powell, Jeff"
12506817,"601-1654-001","B58",1213,"Powell, Jeff"
12506818,"601-1654-001+MP","B58",1213,"Powell, Jeff"
12506815,"601-1654-002","B58",1213,"Powell, Jeff"
12506859,"601-1654-003","B58",1213,"Powell, Jeff"
12506861,"601-1654-004","B58",1213,"Powell, Jeff"
12506863,"601-1654-005","B58",1213,"Powell, Jeff"
12506583,"601-1654-006","B58",1213,"Powell, Jeff"
12506624,"601-1654-007","B58",1213,"Powell, Jeff"
12506626,"601-1654-008","B58",1213,"Powell, Jeff"
12506629,"601-1654-010","B58",1213,"Powell, Jeff"
12506631,"601-1654-011","B58",1213,"Powell, Jeff"
12506810,"601-1626-001","B58",1213,"Powell, Jeff"
12506812,"601-1626-002","B58",1213,"Powell, Jeff"
12506036,"601-1654-012","B58",1213,"Powell, Jeff"
12506034,"601-1654-025","B58",1213,"Powell, Jeff"
12506039,"601-1654-106","B58",1213,"Powell, Jeff"
12506081,"601-1654-107","B58",1213,"Powell, Jeff"
12501376,"601-1654-108","B58",1213,"Powell, Jeff"
12501375,"601-1654-109","B58",1213,"Powell, Jeff"
12501381,"601-1654-111","B58",1213,"Powell, Jeff"
12506814,"601-1626-003","B58",1213,"Powell, Jeff"
12501383,"601-1654-118","B58",1213,"Powell, Jeff"
12500887,"601-1654-128","B58",1213,"Powell, Jeff"
12500890,"601-1654-207","B58",1213,"Powell, Jeff"
12500893,"601-1654-208","B58",1213,"Powell, Jeff"
12503538,"601-1654-209","B58",1213,"Powell, Jeff"
12503537,"601-1654-210","B58",1213,"Powell, Jeff"
12503543,"601-1654-211","B58",1213,"Powell, Jeff"
12503545,"601-1654-212","B58",1213,"Powell, Jeff"
12503547,"601-1654-218","B58",1213,"Powell, Jeff"
12503497,"601-1654-228","B58",1213,"Powell, Jeff"
12500967,"601-0610-002","B58",1213,"Powell, Jeff"
12506031,"601-1633-001","B58",1213,"Powell, Jeff"
12505019,"601-1633-002+MP","B58",1213,"Powell, Jeff"
12503500,"601-1654-312","B58",1213,"Powell, Jeff"
12503503,"601-1654-332","B58",1213,"Powell, Jeff"
12503505,"601-1654-412","B58",1213,"Powell, Jeff"
